"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Bixby","Bixby","TX","Texas","48061","Cameron","48061","Cameron","26.1400","-97.8562","608","149","polygon","FALSE","FALSE","America/Chicago","3","78559","1840036177"
"Graford","Graford","TX","Texas","48363","Palo Pinto","48363","Palo Pinto","32.9374","-98.2475","601","323","polygon","FALSE","TRUE","America/Chicago","3","76449","1840020688"
"Dickinson","Dickinson","TX","Texas","48167","Galveston","48167","Galveston","29.4545","-95.0584","20359","777","polygon","FALSE","TRUE","America/Chicago","3","77539","1840019667"
"Lakeside City","Lakeside City","TX","Texas","48009","Archer","48009","Archer","33.8292","-98.5404","995","605","polygon","FALSE","TRUE","America/Chicago","3","76308","1840021978"
"Smithville","Smithville","TX","Texas","48021","Bastrop","48021","Bastrop","30.0069","-97.1507","4181.0","447","polygon","FALSE","TRUE","America/Chicago","3","78957","1840022186"
"Grape Creek","Grape Creek","TX","Texas","48451","Tom Green","48451","Tom Green","31.5817","-100.5474","2685","66","polygon","FALSE","FALSE","America/Chicago","3","76901","1840037048"
"Tioga","Tioga","TX","Texas","48181","Grayson","48181","Grayson","33.4718","-96.9187","982","291","polygon","FALSE","TRUE","America/Chicago","3","76271","1840022935"
"Oak Grove","Oak Grove","TX","Texas","48257","Kaufman","48257","Kaufman","32.5327","-96.3186","638","125","polygon","FALSE","TRUE","America/Chicago","3","75142","1840023035"
"Waxahachie","Waxahachie","TX","Texas","48139","Ellis","48139","Ellis","32.4032","-96.8444","35340","279","polygon","FALSE","TRUE","America/Chicago","3","75165 75167","1840022083"
"Los Arcos","Los Arcos","TX","Texas","48479","Webb","48479","Webb","27.6144","-99.2105","85","159","polygon","FALSE","TRUE","America/Chicago","3","78043","1840041099"
"Narciso Pena","Narciso Pena","TX","Texas","48427","Starr","48427","Starr","26.3019","-98.6407","0","0","polygon","FALSE","TRUE","America/Chicago","3","78582","1840041264"
"Flower Mound","Flower Mound","TX","Texas","48121","Denton","48121|48439","Denton|Tarrant","33.0344","-97.1147","76681","706","polygon","FALSE","TRUE","America/Chicago","3","75022 75028 76262 75027","1840022010"
"Keene","Keene","TX","Texas","48251","Johnson","48251","Johnson","32.3955","-97.3225","6440","501","polygon","FALSE","TRUE","America/Chicago","3","76059 76009 76031","1840019469"
"Pleak","Pleak","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.4852","-95.8097","1505","299","polygon","FALSE","TRUE","America/Chicago","3","77471 77461 77469","1840023154"
"Needville","Needville","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.3957","-95.8386","3087.0","589","polygon","FALSE","TRUE","America/Chicago","3","77461","1840020951"
"Carthage","Carthage","TX","Texas","48365","Panola","48365","Panola","32.1526","-94.3368","6301.0","238","polygon","FALSE","TRUE","America/Chicago","3","75633","1840019497"
"Anton","Anton","TX","Texas","48219","Hockley","48219","Hockley","33.8113","-102.1622","1100","543","polygon","FALSE","TRUE","America/Chicago","3","79313","1840019338"
"Richmond","Richmond","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.5824","-95.7602","12064","1130","polygon","FALSE","TRUE","America/Chicago","3","77406 77469","1840020947"
"Terrell","Terrell","TX","Texas","48257","Kaufman","48257","Kaufman","32.7341","-96.2939","16733.0","302","polygon","FALSE","TRUE","America/Chicago","3","75160 75161","1840022065"
"Val Verde Park","Val Verde Park","TX","Texas","48465","Val Verde","48465","Val Verde","29.3746","-100.8306","2888","1363","polygon","FALSE","FALSE","America/Chicago","3","78840","1840037083"
"Lueders","Lueders","TX","Texas","48253","Jones","48253|48417","Jones|Shackelford","32.8004","-99.6232","332","217","polygon","FALSE","TRUE","America/Chicago","3","79533","1840020728"
"Burleson","Burleson","TX","Texas","48251","Johnson","48251|48439","Johnson|Tarrant","32.5170","-97.3343","46145","631","polygon","FALSE","TRUE","America/Chicago","3","76028 76058 76097","1840019467"
"Sandoval","Sandoval","TX","Texas","48427","Starr","48427","Starr","26.4182","-99.0794","0","0","polygon","FALSE","TRUE","America/Chicago","3","78584","1840041497"
"Friendswood","Friendswood","TX","Texas","48167","Galveston","48167|48201","Galveston|Harris","29.5112","-95.1979","39839","745","polygon","FALSE","TRUE","America/Chicago","3","77546 77549","1840020969"
"Refugio","Refugio","TX","Texas","48391","Refugio","48391","Refugio","28.3073","-97.2750","2846.0","695","polygon","FALSE","TRUE","America/Chicago","3","78377","1840022248"
"Elmendorf","Elmendorf","TX","Texas","48029","Bexar","48029","Bexar","29.2580","-98.3219","1945","122","polygon","FALSE","TRUE","America/Chicago","3","78112","1840020955"
"Crosby","Crosby","TX","Texas","48201","Harris","48201","Harris","29.9146","-95.0591","2704","468","polygon","FALSE","FALSE","America/Chicago","3","77532","1840018249"
"Hudson","Hudson","TX","Texas","48005","Angelina","48005","Angelina","31.3287","-94.8014","4889","372","polygon","FALSE","TRUE","America/Chicago","3","75904","1840020838"
"Inez","Inez","TX","Texas","48469","Victoria","48469","Victoria","28.8718","-96.7959","2433","15","polygon","FALSE","FALSE","America/Chicago","3","77968","1840018279"
"Tiki Island","Tiki Island","TX","Texas","48167","Galveston","48167","Galveston","29.2985","-94.9175","1062","852","polygon","FALSE","TRUE","America/Chicago","3","77554","1840003908"
"Snook","Snook","TX","Texas","48051","Burleson","48051","Burleson","30.4907","-96.4670","529","101","polygon","FALSE","TRUE","America/Chicago","3","77879 77878","1840022170"
"Point Comfort","Point Comfort","TX","Texas","48057","Calhoun","48057","Calhoun","28.6716","-96.5590","704","206","polygon","FALSE","TRUE","America/Chicago","3","77978","1840020995"
"Oak Valley","Oak Valley","TX","Texas","48349","Navarro","48349","Navarro","32.0331","-96.5116","382","76","polygon","FALSE","TRUE","America/Chicago","3","75110","1840023099"
"Farwell","Farwell","TX","Texas","48369","Parmer","48369","Parmer","34.3855","-103.0373","1318","620","polygon","FALSE","TRUE","America/Denver","3","79325","1840020524"
"La Presa","La Presa","TX","Texas","48479","Webb","48479","Webb","27.3995","-99.4374","254","196","polygon","FALSE","FALSE","America/Chicago","3","78046","1840018292"
"West Orange","West Orange","TX","Texas","48361","Orange","48361","Orange","30.0791","-93.7598","3419","388","polygon","FALSE","TRUE","America/Chicago","3","77630","1840022194"
"Sunrise Beach Village","Sunrise Beach Village","TX","Texas","48299","Llano","48299","Llano","30.5862","-98.4187","779","178","polygon","FALSE","TRUE","America/Chicago","3","78643","1840022164"
"Munday","Munday","TX","Texas","48275","Knox","48275","Knox","33.4471","-99.6239","1289","348","polygon","FALSE","TRUE","America/Chicago","3","76371","1840020600"
"Alvarado","Alvarado","TX","Texas","48251","Johnson","48251","Johnson","32.4068","-97.2150","4502.0","383","polygon","FALSE","TRUE","America/Chicago","3","76009","1840019465"
"Rio Bravo","Rio Bravo","TX","Texas","48479","Webb","48479","Webb","27.3648","-99.4820","8012.0","2830","polygon","FALSE","TRUE","America/Chicago","2","78046","1840021001"
"Buchanan Lake Village","Buchanan Lake Village","TX","Texas","48299","Llano","48299","Llano","30.8565","-98.4378","793","205","polygon","FALSE","FALSE","America/Chicago","3","78672","1840025994"
"Pablo Pena","Pablo Pena","TX","Texas","48427","Starr","48427","Starr","26.3037","-98.6405","16","396","polygon","FALSE","TRUE","America/Chicago","3","78582","1840041351"
"Gun Barrel City","Gun Barrel City","TX","Texas","48213","Henderson","48213","Henderson","32.3277","-96.1286","16013.0","376","polygon","FALSE","TRUE","America/Chicago","3","75156","1840020772"
"Valle Hermoso","Valle Hermoso","TX","Texas","48427","Starr","48427","Starr","26.3823","-98.7871","0","0","polygon","FALSE","TRUE","America/Chicago","3","78582","1840041572"
"Highlands","Highlands","TX","Texas","48201","Harris","48201","Harris","29.8130","-95.0577","7544","596","polygon","FALSE","FALSE","America/Chicago","3","77562","1840018254"
"Pine Harbor","Pine Harbor","TX","Texas","48315","Marion","48315","Marion","32.7723","-94.4992","965","111","polygon","FALSE","TRUE","America/Chicago","3","75657","1840042627"
"Baird","Baird","TX","Texas","48059","Callahan","48059","Callahan","32.3960","-99.3962","1504","218","polygon","FALSE","TRUE","America/Chicago","3","79504","1840019480"
"Falcon Heights","Falcon Heights","TX","Texas","48427","Starr","48427","Starr","26.5604","-99.1225","0","0","polygon","FALSE","FALSE","America/Chicago","3","78584 78545","1840018313"
"Houston","Houston","TX","Texas","48201","Harris","48201|48157|48339","Harris|Fort Bend|Montgomery","29.7869","-95.3905","5446468.0","1401","polygon","FALSE","TRUE","America/Chicago","1","77069 77068 77061 77060 77063 77062 77065 77064 77067 77066 77036 77037 77034 77035 77032 77033 77030 77031 77038 77449 77489 77046 77045 77044 77040 77048 77201 77598 77018 77019 77015 77016 77017 77010 77011 77012 77013 77091 77093 77099 77053 77346 77345 77546 77547 77025 77024 77027 77026 77021 77020 77023 77022 77029 77028 77094 77096 77090 77098 77078 77079 77072 77073 77070 77071 77076 77077 77074 77075 77407 77047 77043 77041 77336 77339 77338 77003 77002 77007 77006 77005 77004 77009 77008 77450 77082 77089 77088 77083 77081 77080 77087 77086 77085 77084 77092 77042 77054 77055 77056 77057 77058 77059 77396 77051 77506 77504 77001 77052 77202 77203 77204 77205 77206 77207 77208 77209 77210 77212 77213 77215 77216 77217 77218 77219 77220 77221 77222 77223 77225 77226 77227 77228 77229 77230 77231 77233 77234 77235 77236 77237 77241 77242 77243 77244 77245 77248 77249 77251 77252 77253 77254 77255 77256 77257 77259 77261 77262 77263 77266 77269 77270 77271 77272 77273 77274 77275 77282 77284 77287 77288 77289 77291 77292 77293 77297 77299 77315 77325 77411","1840020925"
"Weinert","Weinert","TX","Texas","48207","Haskell","48207","Haskell","33.3234","-99.6737","168","134","polygon","FALSE","TRUE","America/Chicago","3","76388","1840022024"
"Martindale","Martindale","TX","Texas","48055","Caldwell","48055","Caldwell","29.8448","-97.8396","1266","237","polygon","FALSE","TRUE","America/Chicago","3","78655","1840020938"
"San Fernando","San Fernando","TX","Texas","48427","Starr","48427","Starr","26.4033","-98.8351","38","605","polygon","FALSE","TRUE","America/Chicago","3","78582","1840041516"
"Warren","Warren","TX","Texas","48457","Tyler","48457","Tyler","30.6127","-94.4104","535","48","polygon","FALSE","FALSE","America/Chicago","3","77664","1840025989"
"North Pearsall","North Pearsall","TX","Texas","48163","Frio","48163","Frio","28.9227","-99.0944","1372","349","polygon","FALSE","FALSE","America/Chicago","3","78061","1840019686"
"Woodson","Woodson","TX","Texas","48447","Throckmorton","48447","Throckmorton","33.0149","-99.0534","246","146","polygon","FALSE","TRUE","America/Chicago","3","76491","1840023000"
"Orange","Orange","TX","Texas","48361","Orange","48361","Orange","30.1210","-93.7616","19072","333","polygon","FALSE","TRUE","America/Chicago","3","77630 77632 77631","1840020910"
"Colmesneil","Colmesneil","TX","Texas","48457","Tyler","48457","Tyler","30.9096","-94.4221","591","114","polygon","FALSE","TRUE","America/Chicago","3","75938","1840019564"
"Noonday","Noonday","TX","Texas","48423","Smith","48423","Smith","32.2441","-95.3972","719","133","polygon","FALSE","TRUE","America/Chicago","3","75762 75703","1840020743"
"Junction","Junction","TX","Texas","48267","Kimble","48267","Kimble","30.4906","-99.7725","2440.0","412","polygon","FALSE","TRUE","America/Chicago","3","76849","1840019579"
"Villa del Sol","Villa del Sol","TX","Texas","48061","Cameron","48061","Cameron","26.1915","-97.5782","113","231","polygon","FALSE","FALSE","America/Chicago","3","78586","1840019742"
"Loma Linda","Loma Linda","TX","Texas","48409","San Patricio","48409","San Patricio","28.0070","-97.4994","304","93","polygon","FALSE","FALSE","America/Chicago","3","78387","1840037132"
"Goldsmith","Goldsmith","TX","Texas","48135","Ector","48135","Ector","31.9833","-102.6164","270","321","polygon","FALSE","TRUE","America/Chicago","3","79741","1840020793"
"Doffing","Doffing","TX","Texas","48215","Hidalgo","48215","Hidalgo","26.2788","-98.3856","5619","500","polygon","FALSE","FALSE","America/Chicago","3","78574","1840037042"
"Stephenville","Stephenville","TX","Texas","48143","Erath","48143","Erath","32.2148","-98.2205","20400.0","675","polygon","FALSE","TRUE","America/Chicago","3","76401 76402","1840022097"
"Dodd City","Dodd City","TX","Texas","48147","Fannin","48147","Fannin","33.5757","-96.0755","377","82","polygon","FALSE","TRUE","America/Chicago","3","75438","1840021974"
"Morton","Morton","TX","Texas","48079","Cochran","48079","Cochran","33.7248","-102.7593","1811","464","polygon","FALSE","TRUE","America/Chicago","3","79346","1840020605"
"Silverton","Silverton","TX","Texas","48045","Briscoe","48045","Briscoe","34.4714","-101.3041","680","261","polygon","FALSE","TRUE","America/Chicago","3","79257","1840021882"
"Palm Valley","Palm Valley","TX","Texas","48061","Cameron","48061","Cameron","26.2015","-97.7546","1271","821","polygon","FALSE","TRUE","America/Chicago","3","78552","1840021039"
"Lytle","Lytle","TX","Texas","48013","Atascosa","48013|48325|48029","Atascosa|Medina|Bexar","29.2338","-98.7943","4082.0","254","polygon","FALSE","TRUE","America/Chicago","3","78052","1840020987"
"The Woodlands","The Woodlands","TX","Texas","48339","Montgomery","48339|48201","Montgomery|Harris","30.1738","-95.5134","109608","980","polygon","FALSE","FALSE","America/Chicago","2","77380 77381 77382 77384 77389 77393","1840019585"
"Palmview South","Palmview South","TX","Texas","48215","Hidalgo","48215","Hidalgo","26.2164","-98.3780","5516","877","polygon","FALSE","TRUE","America/Chicago","3","78572","1840073265"
"Adrian","Adrian","TX","Texas","48359","Oldham","48359","Oldham","35.2741","-102.6673","171","140","polygon","FALSE","TRUE","America/Chicago","3","79001","1840019155"
"Evant","Evant","TX","Texas","48099","Coryell","48099|48193","Coryell|Hamilton","31.4762","-98.1501","402","254","polygon","FALSE","TRUE","America/Chicago","3","76525","1840022145"
"Kenedy","Kenedy","TX","Texas","48255","Karnes","48255","Karnes","28.8176","-97.8518","6193.0","351","polygon","FALSE","TRUE","America/Chicago","3","78119","1840019684"
"Bastrop","Bastrop","TX","Texas","48021","Bastrop","48021","Bastrop","30.1118","-97.3257","16305.0","312","polygon","FALSE","TRUE","America/Chicago","3","78602","1840019603"
"Bonney","Bonney","TX","Texas","48039","Brazoria","48039","Brazoria","29.3013","-95.4508","355","69","polygon","FALSE","TRUE","America/Chicago","3","77583","1840023160"
"McLendon-Chisholm","McLendon-Chisholm","TX","Texas","48397","Rockwall","48397","Rockwall","32.8512","-96.3924","2983","121","polygon","FALSE","TRUE","America/Chicago","3","75032","1840003905"
"Cameron Park","Cameron Park","TX","Texas","48061","Cameron","48061","Cameron","25.9705","-97.4775","6116","4347","polygon","FALSE","FALSE","America/Chicago","2","78526","1840037105"
"Nolanville","Nolanville","TX","Texas","48027","Bell","48027","Bell","31.0755","-97.6090","5231","479","polygon","FALSE","TRUE","America/Chicago","3","76559","1840020853"
"Poth","Poth","TX","Texas","48493","Wilson","48493","Wilson","29.0726","-98.0809","2225","271","polygon","FALSE","TRUE","America/Chicago","3","78147","1840022241"
"Georgetown","Georgetown","TX","Texas","48491","Williamson","48491","Williamson","30.6668","-97.6953","70685","497","polygon","FALSE","TRUE","America/Chicago","3","78633 78626 78628 78627","1840020875"
"New Hope","New Hope","TX","Texas","48085","Collin","48085","Collin","33.2116","-96.5635","635","170","polygon","FALSE","TRUE","America/Chicago","3","75071","1840022997"
"Quail Creek","Quail Creek","TX","Texas","48469","Victoria","48469","Victoria","28.7773","-97.0848","1676","210","polygon","FALSE","FALSE","America/Chicago","3","77905","1840026048"
"Holland","Holland","TX","Texas","48027","Bell","48027","Bell","30.8834","-97.4026","1142","267","polygon","FALSE","TRUE","America/Chicago","3","76534","1840022157"
"Shadybrook","Shadybrook","TX","Texas","48073","Cherokee","48073","Cherokee","32.1108","-95.4212","1535","76","polygon","FALSE","TRUE","America/Chicago","3","75757","1840042635"
"Thompsonville","Thompsonville","TX","Texas","48247","Jim Hogg","48247","Jim Hogg","27.2600","-98.7847","62","6","polygon","FALSE","FALSE","America/Chicago","3","78361","1840036772"
"Christoval","Christoval","TX","Texas","48451","Tom Green","48451","Tom Green","31.1976","-100.4933","404","117","polygon","FALSE","FALSE","America/Chicago","3","76935","1840018174"
"Annetta North","Annetta North","TX","Texas","48367","Parker","48367","Parker","32.7193","-97.6723","546","55","polygon","FALSE","TRUE","America/Chicago","3","76008","1840022044"
"Sundown","Sundown","TX","Texas","48219","Hockley","48219","Hockley","33.4575","-102.4908","1414","359","polygon","FALSE","TRUE","America/Chicago","3","79372","1840021985"
"Keller","Keller","TX","Texas","48439","Tarrant","48439","Tarrant","32.9337","-97.2255","47266","988","polygon","FALSE","TRUE","America/Chicago","3","76248 76262","1840019428"
"Las Pilas","Las Pilas","TX","Texas","48479","Webb","48479","Webb","27.6814","-99.1833","0","0","polygon","FALSE","TRUE","America/Chicago","3","78044","1840040974"
"Cumby","Cumby","TX","Texas","48223","Hopkins","48223","Hopkins","33.1354","-95.8399","790","300","polygon","FALSE","TRUE","America/Chicago","3","75433","1840019405"
"Garciasville","Garciasville","TX","Texas","48427","Starr","48427","Starr","26.3198","-98.6996","66","540","polygon","FALSE","FALSE","America/Chicago","3","78582","1840025176"
"Fannett","Fannett","TX","Texas","48245","Jefferson","48245","Jefferson","29.9250","-94.2389","2062","81","polygon","FALSE","FALSE","America/Chicago","3","77705","1840026033"
"Alton","Alton","TX","Texas","48215","Hidalgo","48215","Hidalgo","26.2884","-98.3098","17278","913","polygon","FALSE","TRUE","America/Chicago","3","78573","1840019733"
"Regino Ramirez","Regino Ramirez","TX","Texas","48427","Starr","48427","Starr","26.4880","-98.9338","74","1269","polygon","FALSE","TRUE","America/Chicago","3","78584","1840041472"
"Tanquecitos South Acres","Tanquecitos South Acres","TX","Texas","48479","Webb","48479","Webb","27.4898","-99.3797","105","85","polygon","FALSE","TRUE","America/Chicago","3","78043","1840041551"
"Milano","Milano","TX","Texas","48331","Milam","48331","Milam","30.7083","-96.8594","428","90","polygon","FALSE","TRUE","America/Chicago","3","76556","1840020860"
"Los Angeles","Los Angeles","TX","Texas","48489","Willacy","48489","Willacy","26.4947","-97.7863","0","0","polygon","FALSE","TRUE","America/Chicago","3","78580","1840042609"
"Radar Base","Radar Base","TX","Texas","48323","Maverick","48323","Maverick","28.8568","-100.5336","357","124","polygon","FALSE","TRUE","America/Chicago","3","78852","1840073266"
"Pelican Bay","Pelican Bay","TX","Texas","48439","Tarrant","48439","Tarrant","32.9227","-97.5189","1750","1008","polygon","FALSE","TRUE","America/Chicago","3","76020","1840020704"
"La Homa","La Homa","TX","Texas","48215","Hidalgo","48215","Hidalgo","26.2773","-98.3579","13260","759","polygon","FALSE","FALSE","America/Chicago","3","78574","1840037093"
"Wills Point","Wills Point","TX","Texas","48467","Van Zandt","48467","Van Zandt","32.7093","-96.0052","3414.0","381","polygon","FALSE","TRUE","America/Chicago","3","75169","1840022069"
"Brackettville","Brackettville","TX","Texas","48271","Kinney","48271","Kinney","29.3181","-100.4109","2950.0","238","polygon","FALSE","TRUE","America/Chicago","3","78832","1840019661"
"Lago Vista","Lago Vista","TX","Texas","48453","Travis","48453","Travis","30.4521","-97.9910","5956.0","187","polygon","FALSE","TRUE","America/Chicago","3","78645","1840020893"
"Muleshoe","Muleshoe","TX","Texas","48017","Bailey","48017","Bailey","34.2292","-102.7284","5030.0","571","polygon","FALSE","TRUE","America/Chicago","3","79347","1840020541"
"Liberty City","Liberty City","TX","Texas","48183","Gregg","48183","Gregg","32.4502","-94.9438","1826","115","polygon","FALSE","FALSE","America/Chicago","3","75662 75647","1840019456"
"Pecan Acres","Pecan Acres","TX","Texas","48439","Tarrant","48439|48497","Tarrant|Wise","32.9703","-97.4727","5780","118","polygon","FALSE","FALSE","America/Chicago","3","76071 76179","1840019420"
"Stratford","Stratford","TX","Texas","48421","Sherman","48421","Sherman","36.3376","-102.0760","2077","347","polygon","FALSE","TRUE","America/Chicago","3","79084","1840021666"
"Pleasant Valley","Pleasant Valley","TX","Texas","48485","Wichita","48485","Wichita","33.9374","-98.5981","329","48","polygon","FALSE","TRUE","America/Chicago","3","76367 76305","1840021924"
"Tivoli","Tivoli","TX","Texas","48391","Refugio","48391","Refugio","28.4609","-96.8915","631","218","polygon","FALSE","FALSE","America/Chicago","3","77990","1840026052"
"Navarro","Navarro","TX","Texas","48349","Navarro","48349","Navarro","32.0008","-96.3825","209","120","polygon","FALSE","TRUE","America/Chicago","3","75109","1840023098"
"Fairchilds","Fairchilds","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.4398","-95.7777","1135","220","polygon","FALSE","TRUE","America/Chicago","3","77461 77469","1840023153"
"Mercedes","Mercedes","TX","Texas","48215","Hidalgo","48215","Hidalgo","26.1533","-97.9129","16734","547","polygon","FALSE","TRUE","America/Chicago","3","78570","1840021025"
"Meadows Place","Meadows Place","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.6513","-95.5873","4621","1903","polygon","FALSE","TRUE","America/Chicago","3","77477","1840020949"
"Santa Rosa","Santa Rosa","TX","Texas","48061","Cameron","48061","Cameron","26.2562","-97.8253","2807","1404","polygon","FALSE","TRUE","America/Chicago","3","78593","1840023167"
"Madisonville","Madisonville","TX","Texas","48313","Madison","48313","Madison","30.9538","-95.9090","4733.0","431","polygon","FALSE","TRUE","America/Chicago","3","77864","1840020861"
"Los Veteranos I","Los Veteranos I","TX","Texas","48479","Webb","48479","Webb","27.6333","-99.2186","0","0","polygon","FALSE","TRUE","America/Chicago","3","78044","1840041135"
"Laughlin AFB","Laughlin AFB","TX","Texas","48465","Val Verde","48465","Val Verde","29.3568","-100.7828","1996","120","polygon","TRUE","TRUE","America/Chicago","3","78843 78840","1840037090"
"Callender Lake","Callender Lake","TX","Texas","48467","Van Zandt","48467","Van Zandt","32.3675","-95.6983","1294","120","polygon","FALSE","TRUE","America/Chicago","3","75778","1840042520"
"Ames","Ames","TX","Texas","48291","Liberty","48291","Liberty","30.0451","-94.7373","1115","130","polygon","FALSE","TRUE","America/Chicago","3","77575","1840019597"
"Aransas Pass","Aransas Pass","TX","Texas","48409","San Patricio","48409|48007|48355","San Patricio|Aransas|Nueces","27.8877","-97.1134","8265","253","polygon","FALSE","TRUE","America/Chicago","3","78336 78335","1840019708"
"Mentone","Mentone","TX","Texas","48301","Loving","48301","Loving","31.7073","-103.5989","27","61","polygon","FALSE","FALSE","America/Chicago","3","79754","1840027001"
"China Grove","China Grove","TX","Texas","48029","Bexar","48029","Bexar","29.3930","-98.3443","1311","117","polygon","FALSE","TRUE","America/Chicago","3","78263","1840023156"
"Sandy Oaks","Sandy Oaks","TX","Texas","48029","Bexar","48029","Bexar","29.1821","-98.4081","4498","728","polygon","FALSE","TRUE","America/Chicago","3","78112","1840037146"
"Sun Valley","Sun Valley","TX","Texas","48277","Lamar","48277","Lamar","33.6703","-95.4286","70","168","polygon","FALSE","TRUE","America/Chicago","3","75462","1840037020"
"Red Lick","Red Lick","TX","Texas","48037","Bowie","48037","Bowie","33.4767","-94.1688","1016","215","polygon","FALSE","TRUE","America/Chicago","3","75503","1840020614"
"Midland","Midland","TX","Texas","48329","Midland","48329","Midland","32.0249","-102.1137","144247.0","706","polygon","FALSE","TRUE","America/Chicago","2","79701 79706 79707 79705 79703 79702 79708 79711","1840020792"
"Trinity","Trinity","TX","Texas","48455","Trinity","48455","Trinity","30.9445","-95.3736","3400.0","281","polygon","FALSE","TRUE","America/Chicago","3","75862","1840022153"
"Aubrey","Aubrey","TX","Texas","48121","Denton","48121","Denton","33.2872","-96.9623","5407.0","431","polygon","FALSE","TRUE","America/Chicago","3","76227","1840019387"
"Iredell","Iredell","TX","Texas","48035","Bosque","48035","Bosque","31.9866","-97.8719","338","290","polygon","FALSE","TRUE","America/Chicago","3","76649","1840019513"
"Manchaca","Manchaca","TX","Texas","48453","Travis","48453","Travis","30.1353","-97.8362","1031","205","polygon","FALSE","FALSE","America/Chicago","3","78748 78652","1840027021"
"Maud","Maud","TX","Texas","48037","Bowie","48037","Bowie","33.3299","-94.3461","1066","276","polygon","FALSE","TRUE","America/Chicago","3","75567","1840020611"
"Bayview","Bayview","TX","Texas","48061","Cameron","48061","Cameron","26.1325","-97.3973","398","39","polygon","FALSE","TRUE","America/Chicago","3","78566","1840021042"
"Laredo Ranchettes West","Laredo Ranchettes West","TX","Texas","48479","Webb","48479","Webb","27.4901","-99.3702","0","0","polygon","FALSE","TRUE","America/Chicago","3","78043","1840040961"
"Petronila","Petronila","TX","Texas","48355","Nueces","48355","Nueces","27.6713","-97.6322","113","23","polygon","FALSE","TRUE","America/Chicago","3","78343 78380","1840021011"
"La Rosita","La Rosita","TX","Texas","48427","Starr","48427","Starr","26.4020","-98.9326","34","191","polygon","FALSE","FALSE","America/Chicago","3","78582 78584","1840037054"
"Ivanhoe","Ivanhoe","TX","Texas","48457","Tyler","48457","Tyler","30.6799","-94.4154","1417","171","polygon","FALSE","TRUE","America/Chicago","3","75979","1840037787"
"Bayside","Bayside","TX","Texas","48391","Refugio","48391","Refugio","28.0966","-97.2109","329","125","polygon","FALSE","TRUE","America/Chicago","3","78340","1840020998"
"Ore City","Ore City","TX","Texas","48459","Upshur","48459","Upshur","32.8008","-94.7182","1216","217","polygon","FALSE","TRUE","America/Chicago","3","75683","1840020732"
"Little Elm","Little Elm","TX","Texas","48121","Denton","48121","Denton","33.1856","-96.9290","46548","1006","polygon","FALSE","TRUE","America/Chicago","3","75068 76227","1840020640"
"Dickens","Dickens","TX","Texas","48125","Dickens","48125","Dickens","33.6213","-100.8368","257","103","polygon","FALSE","TRUE","America/Chicago","3","79229","1840019335"
"Castle Hills","Castle Hills","TX","Texas","48029","Bexar","48029","Bexar","29.5229","-98.5197","4460","697","polygon","FALSE","TRUE","America/Chicago","3","78213","1840019652"
"Lockney","Lockney","TX","Texas","48153","Floyd","48153","Floyd","34.1231","-101.4424","1669","417","polygon","FALSE","TRUE","America/Chicago","3","79241 79221","1840021915"
"Placedo","Placedo","TX","Texas","48469","Victoria","48469","Victoria","28.6919","-96.8258","747","516","polygon","FALSE","FALSE","America/Chicago","3","77977","1840026047"
"Four Points","Four Points","TX","Texas","48479","Webb","48479","Webb","27.7964","-99.4548","0","0","polygon","FALSE","FALSE","America/Chicago","3","78045","1840037111"
"Center","Center","TX","Texas","48419","Shelby","48419","Shelby","31.7929","-94.1795","5367.0","262","polygon","FALSE","TRUE","America/Chicago","3","75935","1840019528"
"Wyldwood","Wyldwood","TX","Texas","48021","Bastrop","48021","Bastrop","30.1299","-97.4800","3106","99","polygon","FALSE","FALSE","America/Chicago","3","78612","1840019602"
"Scenic Oaks","Scenic Oaks","TX","Texas","48029","Bexar","48029","Bexar","29.7038","-98.6712","5804","285","polygon","FALSE","FALSE","America/Chicago","3","78255 78006","1840019650"
"Onalaska","Onalaska","TX","Texas","48373","Polk","48373","Polk","30.8209","-95.1110","7832.0","199","polygon","FALSE","TRUE","America/Chicago","3","77360","1840020858"
"Ovilla","Ovilla","TX","Texas","48139","Ellis","48139|48113","Ellis|Dallas","32.5351","-96.8896","4114","274","polygon","FALSE","TRUE","America/Chicago","3","75154","1840020759"
"Eldorado","Eldorado","TX","Texas","48413","Schleicher","48413","Schleicher","30.8617","-100.5979","1691","468","polygon","FALSE","TRUE","America/Chicago","3","76936","1840020864"
"Universal City","Universal City","TX","Texas","48029","Bexar","48029","Bexar","29.5521","-98.3074","20532","1423","polygon","FALSE","TRUE","America/Chicago","3","78148","1840022225"
"Arcola","Arcola","TX","Texas","48157","Fort Bend","48157","Fort Bend","29.5032","-95.4693","2323","350","polygon","FALSE","TRUE","America/Chicago","3","77545 77583","1840019646"
"Talco","Talco","TX","Texas","48449","Titus","48449","Titus","33.3628","-95.1034","507","255","polygon","FALSE","TRUE","America/Chicago","3","75487","1840022022"
