"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Eros","Eros","LA","Louisiana","22049","Jackson","22049","Jackson","32.3926","-92.4239","156","60","polygon","FALSE","TRUE","America/Chicago","3","71238","1840017003"
"Waggaman","Waggaman","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.9373","-90.2354","9712","681","polygon","FALSE","FALSE","America/Chicago","3","70094","1840013991"
"Taft","Taft","LA","Louisiana","22089","St. Charles","22089","St. Charles","29.9854","-90.4533","69","5","polygon","FALSE","FALSE","America/Chicago","3","70057","1840013978"
"Vidalia","Vidalia","LA","Louisiana","22029","Concordia","22029","Concordia","31.5668","-91.4405","3990","593","polygon","FALSE","TRUE","America/Chicago","3","71373","1840017076"
"Gloster","Gloster","LA","Louisiana","22031","De Soto","22031","De Soto","32.1921","-93.8112","115","35","polygon","FALSE","FALSE","America/Chicago","3","71030","1840025917"
"Fort Polk North","Fort Polk North","LA","Louisiana","22115","Vernon","22115","Vernon","31.1031","-93.1793","2432","112","polygon","TRUE","TRUE","America/Chicago","3","71459 71446","1840073836"
"Patterson","Patterson","LA","Louisiana","22101","St. Mary","22101","St. Mary","29.6909","-91.3096","5982","915","polygon","FALSE","TRUE","America/Chicago","3","70392","1840015057"
"Sulphur","Sulphur","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.2288","-93.3564","20278","696","polygon","FALSE","TRUE","America/Chicago","3","70663 70665","1840015927"
"Montegut","Montegut","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.4656","-90.5617","1992","183","polygon","FALSE","FALSE","America/Chicago","3","70377","1840014034"
"Lisbon","Lisbon","LA","Louisiana","22027","Claiborne","22027","Claiborne","32.7894","-92.8672","165","4","polygon","FALSE","TRUE","America/Chicago","3","71040 71048","1840018069"
"St. Martinville","St. Martinville","LA","Louisiana","22099","St. Martin","22099","St. Martin","30.1263","-91.8319","7109.0","752","polygon","FALSE","TRUE","America/Chicago","3","70582","1840015924"
"Gramercy","Gramercy","LA","Louisiana","22093","St. James","22093","St. James","30.0610","-90.6929","14414.0","648","polygon","FALSE","TRUE","America/Chicago","3","70052","1840017209"
"Fort Polk South","Fort Polk South","LA","Louisiana","22115","Vernon","22115","Vernon","31.0512","-93.2159","9293","582","polygon","TRUE","TRUE","America/Chicago","3","70656 71459","1840073837"
"Oberlin","Oberlin","LA","Louisiana","22003","Allen","22003","Allen","30.6070","-92.7724","1733","152","polygon","FALSE","TRUE","America/Chicago","3","70655 70648","1840017168"
"Terrytown","Terrytown","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.9016","-90.0280","24216","2532","polygon","FALSE","FALSE","America/Chicago","2","70056","1840013990"
"Schriever","Schriever","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.7334","-90.8310","6385","172","polygon","FALSE","FALSE","America/Chicago","3","70301 70395","1840014033"
"Goldonna","Goldonna","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","32.0193","-92.9162","430","14","polygon","FALSE","TRUE","America/Chicago","3","71031","1840018140"
"Lecompte","Lecompte","LA","Louisiana","22079","Rapides","22079","Rapides","31.0881","-92.3999","1170","424","polygon","FALSE","TRUE","America/Chicago","3","71346","1840017099"
"Mangham","Mangham","LA","Louisiana","22083","Richland","22083","Richland","32.3090","-91.7795","638","229","polygon","FALSE","TRUE","America/Chicago","3","71259","1840016976"
"Monticello","Monticello","LA","Louisiana","22033","East Baton Rouge","22033","East Baton Rouge","30.4881","-91.0449","4721","762","polygon","FALSE","FALSE","America/Chicago","3","70814","1840031106"
"Lafourche Crossing","Lafourche Crossing","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.7675","-90.7697","2007","184","polygon","FALSE","TRUE","America/Chicago","3","70301","1840039417"
"Kenner","Kenner","LA","Louisiana","22051","Jefferson","22051","Jefferson","30.0109","-90.2549","67451","1750","polygon","FALSE","TRUE","America/Chicago","3","70065 70062 70063 70064 70097 70141","1840015047"
"Slidell","Slidell","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.2881","-89.7826","93882.0","702","polygon","FALSE","TRUE","America/Chicago","3","70460 70458 70459 70469","1840015911"
"Rosepine","Rosepine","LA","Louisiana","22115","Vernon","22115","Vernon","30.9208","-93.2857","1629","259","polygon","FALSE","TRUE","America/Chicago","3","70659 70634","1840018184"
"Presquille","Presquille","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.5586","-90.6385","1453","716","polygon","FALSE","FALSE","America/Chicago","3","70343 70363","1840025141"
"Wallace Ridge","Wallace Ridge","LA","Louisiana","22025","Catahoula","22025","Catahoula","31.6849","-91.8321","627","34","polygon","FALSE","FALSE","America/Chicago","3","71343","1840025934"
"Folsom","Folsom","LA","Louisiana","22103","St. Tammany","22103","St. Tammany","30.6304","-90.1947","841","194","polygon","FALSE","TRUE","America/Chicago","3","70437","1840018223"
"Vienna","Vienna","LA","Louisiana","22061","Lincoln","22061","Lincoln","32.6093","-92.6481","386","42","polygon","FALSE","TRUE","America/Chicago","3","71235 71270","1840016968"
"Delta","Delta","LA","Louisiana","22065","Madison","22065","Madison","32.3220","-90.9414","263","22","polygon","FALSE","TRUE","America/Chicago","3","71233 71282","1840018101"
"Sugartown","Sugartown","LA","Louisiana","22011","Beauregard","22011","Beauregard","30.8401","-93.0123","78","15","polygon","FALSE","FALSE","America/Chicago","3","70634 70662","1840026000"
"Lockport Heights","Lockport Heights","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.6564","-90.5486","1481","437","polygon","FALSE","FALSE","America/Chicago","3","70374 70394","1840025137"
"Napoleonville","Napoleonville","LA","Louisiana","22007","Assumption","22007","Assumption","29.9384","-91.0263","610","1397","polygon","FALSE","TRUE","America/Chicago","3","70390","1840018259"
"Fisher","Fisher","LA","Louisiana","22085","Sabine","22085","Sabine","31.4934","-93.4597","222","139","polygon","FALSE","TRUE","America/Chicago","3","71426","1840018158"
"Farmerville","Farmerville","LA","Louisiana","22111","Union","22111","Union","32.7752","-92.4013","3843.0","255","polygon","FALSE","TRUE","America/Chicago","3","71241","1840016939"
"Prien","Prien","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.1595","-93.2608","7864","522","polygon","FALSE","FALSE","America/Chicago","3","70605","1840013963"
"Varnado","Varnado","LA","Louisiana","22117","Washington","22117","Washington","30.8953","-89.8319","336","152","polygon","FALSE","TRUE","America/Chicago","3","70426 70467","1840018203"
"Loreauville","Loreauville","LA","Louisiana","22045","Iberia","22045","Iberia","30.0601","-91.7378","885","766","polygon","FALSE","TRUE","America/Chicago","3","70552","1840018258"
"Morse","Morse","LA","Louisiana","22001","Acadia","22001","Acadia","30.1221","-92.4985","803","221","polygon","FALSE","TRUE","America/Chicago","3","70559","1840018242"
"Ponchatoula","Ponchatoula","LA","Louisiana","22105","Tangipahoa","22105","Tangipahoa","30.4403","-90.4428","7265","592","polygon","FALSE","TRUE","America/Chicago","3","70454","1840015004"
"Benton","Benton","LA","Louisiana","22015","Bossier","22015","Bossier","32.6906","-93.7400","5743.0","372","polygon","FALSE","TRUE","America/Chicago","3","71006","1840015769"
"Meraux","Meraux","LA","Louisiana","22087","St. Bernard","22087","St. Bernard","29.9284","-89.9179","7073","658","polygon","FALSE","FALSE","America/Chicago","3","70075 70092","1840014003"
"Powhatan","Powhatan","LA","Louisiana","22069","Natchitoches","22069","Natchitoches","31.8738","-93.2033","133","95","polygon","FALSE","TRUE","America/Chicago","3","71457","1840018142"
"Chackbay","Chackbay","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.8817","-90.7742","5647","76","polygon","FALSE","FALSE","America/Chicago","3","70301","1840014024"
"Erath","Erath","LA","Louisiana","22113","Vermilion","22113","Vermilion","29.9588","-92.0371","2087","458","polygon","FALSE","TRUE","America/Chicago","3","70533","1840017211"
"Choudrant","Choudrant","LA","Louisiana","22061","Lincoln","22061","Lincoln","32.5509","-92.5118","979","98","polygon","FALSE","TRUE","America/Chicago","3","71227","1840018084"
"Plain Dealing","Plain Dealing","LA","Louisiana","22015","Bossier","22015","Bossier","32.9074","-93.6992","960","234","polygon","FALSE","TRUE","America/Chicago","3","71064","1840016934"
"Chatham","Chatham","LA","Louisiana","22049","Jackson","22049","Jackson","32.3094","-92.4522","540","211","polygon","FALSE","TRUE","America/Chicago","3","71226","1840017002"
"Iota","Iota","LA","Louisiana","22001","Acadia","22001","Acadia","30.3260","-92.4956","1464","445","polygon","FALSE","TRUE","America/Chicago","3","70543","1840017199"
"Hosston","Hosston","LA","Louisiana","22017","Caddo","22017","Caddo","32.8849","-93.8820","311","44","polygon","FALSE","TRUE","America/Chicago","3","71043","1840018057"
"Montgomery","Montgomery","LA","Louisiana","22043","Grant","22043","Grant","31.6677","-92.8877","721","134","polygon","FALSE","TRUE","America/Chicago","3","71454","1840017068"
"DeRidder","DeRidder","LA","Louisiana","22011","Beauregard","22011|22115","Beauregard|Vernon","30.8467","-93.2931","13617.0","451","polygon","FALSE","TRUE","America/Chicago","3","70634","1840015013"
"Lake Charles","Lake Charles","LA","Louisiana","22019","Calcasieu","22019","Calcasieu","30.2022","-93.2141","153633.0","688","polygon","FALSE","TRUE","America/Chicago","2","70605 70607 70601 70615 70602 70606 70609 70612 70616 70629","1840015039"
"Lafitte","Lafitte","LA","Louisiana","22051","Jefferson","22051","Jefferson","29.6957","-90.0995","886","70","polygon","FALSE","FALSE","America/Chicago","3","70067","1840013992"
"Gueydan","Gueydan","LA","Louisiana","22113","Vermilion","22113","Vermilion","30.0291","-92.5071","1386","585","polygon","FALSE","TRUE","America/Chicago","3","70542","1840017212"
"Sibley","Sibley","LA","Louisiana","22119","Webster","22119","Webster","32.5423","-93.2947","1168","116","polygon","FALSE","TRUE","America/Chicago","3","71073","1840018061"
"Florien","Florien","LA","Louisiana","22085","Sabine","22085","Sabine","31.4480","-93.4583","610","105","polygon","FALSE","TRUE","America/Chicago","3","71429","1840018159"
"Bourg","Bourg","LA","Louisiana","22109","Terrebonne","22109","Terrebonne","29.5570","-90.6064","2866","195","polygon","FALSE","FALSE","America/Chicago","3","70343","1840025140"
"Bordelonville","Bordelonville","LA","Louisiana","22009","Avoyelles","22009","Avoyelles","31.1012","-91.9005","572","50","polygon","FALSE","FALSE","America/Chicago","3","71355 71320","1840025975"
"Clayton","Clayton","LA","Louisiana","22029","Concordia","22029","Concordia","31.7226","-91.5373","672","164","polygon","FALSE","TRUE","America/Chicago","3","71326 71334","1840017074"
"Pointe a la Hache","Pointe a la Hache","LA","Louisiana","22075","Plaquemines","22075","Plaquemines","29.5737","-89.7807","251","55","polygon","FALSE","FALSE","America/Chicago","3","70082","1840031146"
"Reeves","Reeves","LA","Louisiana","22003","Allen","22003","Allen","30.5216","-93.0428","233","37","polygon","FALSE","TRUE","America/Chicago","3","70658","1840018220"
"Zwolle","Zwolle","LA","Louisiana","22085","Sabine","22085","Sabine","31.6398","-93.6412","1929","163","polygon","FALSE","TRUE","America/Chicago","3","71486","1840017064"
"St. Maurice","St. Maurice","LA","Louisiana","22127","Winn","22127","Winn","31.7613","-92.9389","414","23","polygon","FALSE","FALSE","America/Chicago","3","71457 71454 71471","1840025927"
"Ball","Ball","LA","Louisiana","22079","Rapides","22079","Rapides","31.4188","-92.4084","4015","194","polygon","FALSE","TRUE","America/Chicago","3","71405","1840015868"
"Westminster","Westminster","LA","Louisiana","22033","East Baton Rouge","22033","East Baton Rouge","30.4080","-91.0906","3063","1053","polygon","FALSE","FALSE","America/Chicago","3","70809","1840031110"
"Galliano","Galliano","LA","Louisiana","22057","Lafourche","22057","Lafourche","29.4471","-90.3096","7650","265","polygon","FALSE","FALSE","America/Chicago","3","70354 70345","1840014023"
"Gilliam","Gilliam","LA","Louisiana","22017","Caddo","22017","Caddo","32.8290","-93.8433","161","31","polygon","FALSE","TRUE","America/Chicago","3","71029","1840018056"
"Bayou Goula","Bayou Goula","LA","Louisiana","22047","Iberville","22047","Iberville","30.2105","-91.1765","513","81","polygon","FALSE","FALSE","America/Chicago","3","70788","1840026016"
"North Vacherie","North Vacherie","LA","Louisiana","22093","St. James","22093","St. James","30.0047","-90.7110","2135","148","polygon","FALSE","FALSE","America/Chicago","3","70090","1840031151"
"Supreme","Supreme","LA","Louisiana","22007","Assumption","22007","Assumption","29.8604","-90.9955","859","97","polygon","FALSE","FALSE","America/Chicago","3","70390","1840014009"
"Luling","Luling","LA","Louisiana","22089","St. Charles","22089","St. Charles","29.9008","-90.3523","13088","216","polygon","FALSE","FALSE","America/Chicago","3","70070","1840013980"
"Ville Platte","Ville Platte","LA","Louisiana","22039","Evangeline","22039","Evangeline","30.6901","-92.2744","8996.0","688","polygon","FALSE","TRUE","America/Chicago","3","70586","1840015896"
"Amite City","Amite City","LA","Louisiana","22105","Tangipahoa","22105","Tangipahoa","30.7323","-90.5133","6609.0","442","polygon","FALSE","TRUE","America/Chicago","3","70422","1840036149"
"Edgard","Edgard","LA","Louisiana","22095","St. John the Baptist","22095","St. John the Baptist","30.0362","-90.5460","2315","78","polygon","FALSE","FALSE","America/Chicago","3","70049","1840013107"
"Simpson","Simpson","LA","Louisiana","22115","Vernon","22115","Vernon","31.2583","-93.0194","606","37","polygon","FALSE","TRUE","America/Chicago","3","71474","1840018186"
"Mountain Village","Mountain Village","AK","Alaska","02158","Kusilvak","02158","Kusilvak","62.0911","-163.7209","864","79","polygon","FALSE","TRUE","America/Nome","3","99632","1840023327"
"Moose Pass","Moose Pass","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.4997","-149.4464","282","6","polygon","FALSE","FALSE","America/Anchorage","3","99631","1840023408"
"Sitka","Sitka","AK","Alaska","02220","Sitka","02220","Sitka","57.2401","-135.3153","6875.0","1","polygon","FALSE","TRUE","America/Sitka","3","99835","1840023319"
"Kiana","Kiana","AK","Alaska","02188","Northwest Arctic","02188","Northwest Arctic","66.9726","-160.4344","331","679","polygon","FALSE","TRUE","America/Anchorage","3","99749","1840023491"
"Brevig Mission","Brevig Mission","AK","Alaska","02180","Nome","02180","Nome","65.3413","-166.4953","397","63","polygon","FALSE","TRUE","America/Nome","3","99785","1840023504"
"Hobart Bay","Hobart Bay","AK","Alaska","02195","Petersburg Borough","02195","Petersburg Borough","57.4212","-133.3231","0","0","polygon","FALSE","FALSE","America/Juneau","3","99820","1840023675"
"Savoonga","Savoonga","AK","Alaska","02180","Nome","02180","Nome","63.6797","-170.4831","698","45","polygon","FALSE","TRUE","America/Nome","3","99769","1840023512"
"Pilot Station","Pilot Station","AK","Alaska","02158","Kusilvak","02158","Kusilvak","61.9422","-162.8828","620","149","polygon","FALSE","TRUE","America/Nome","3","99650","1840023329"
"Mertarvik","Mertarvik","AK","Alaska","02050","Bethel","02050","Bethel","60.8110","-164.4991","0","0","polygon","FALSE","TRUE","America/Nome","3","99559","1840075197"
"Coldfoot","Coldfoot","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","67.2475","-150.1079","84","0","polygon","FALSE","FALSE","America/Anchorage","3","99701","1840023436"
"Anaktuvuk Pass","Anaktuvuk Pass","AK","Alaska","02185","North Slope","02185","North Slope","68.1500","-151.7162","341","25","polygon","FALSE","TRUE","America/Anchorage","3","99721","1840023479"
"Golovin","Golovin","AK","Alaska","02180","Nome","02180","Nome","64.5638","-162.9988","160","14","polygon","FALSE","TRUE","America/Nome","3","99762","1840023508"
"Seward","Seward","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.1124","-149.3925","2831","78","polygon","FALSE","TRUE","America/Anchorage","3","99664","1840023423"
"Salamatof","Salamatof","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.6154","-151.3159","1055","50","polygon","FALSE","FALSE","America/Anchorage","3","99611","1840023604"
"Gambell","Gambell","AK","Alaska","02180","Nome","02180","Nome","63.7538","-171.6881","697","25","polygon","FALSE","TRUE","America/Nome","3","99742","1840023507"
"Naukati Bay","Naukati Bay","AK","Alaska","02198","Prince of Wales-Hyder","02198","Prince of Wales-Hyder","55.8801","-133.1992","62","4","polygon","FALSE","FALSE","America/Sitka","3","99921","1840023516"
"Dot Lake","Dot Lake","AK","Alaska","02240","Southeast Fairbanks","02240","Southeast Fairbanks","63.5749","-144.1815","0","0","polygon","FALSE","FALSE","America/Anchorage","3","99737","1840023466"
"Kaltag","Kaltag","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","64.3223","-158.7436","177","3","polygon","FALSE","TRUE","America/Anchorage","3","99748","1840023452"
"King Salmon","King Salmon","AK","Alaska","02060","Bristol Bay","02060","Bristol Bay","58.7530","-156.5061","361","0","polygon","FALSE","FALSE","America/Anchorage","3","99613","1840023272"
"Hooper Bay","Hooper Bay","AK","Alaska","02158","Kusilvak","02158","Kusilvak","61.5262","-166.1146","1208","62","polygon","FALSE","TRUE","America/Nome","3","99604","1840023324"
"St. Paul","St. Paul","AK","Alaska","02016","Aleutians West","02016","Aleutians West","57.1815","-170.2743","504","4","polygon","FALSE","TRUE","America/Nome","3","99660","1840023264"
"Coffman Cove","Coffman Cove","AK","Alaska","02198","Prince of Wales-Hyder","02198","Prince of Wales-Hyder","56.0057","-132.8395","183","6","polygon","FALSE","TRUE","America/Sitka","3","99918","1840023519"
"Port Lions","Port Lions","AK","Alaska","02150","Kodiak Island","02150","Kodiak Island","57.8754","-152.8745","191","14","polygon","FALSE","TRUE","America/Anchorage","3","99550","1840023305"
"Point Hope","Point Hope","AK","Alaska","02185","North Slope","02185","North Slope","68.3445","-166.6738","709","54","polygon","FALSE","TRUE","America/Nome","3","99766","1840023484"
"Nikiski","Nikiski","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.7152","-151.2317","4728","26","polygon","FALSE","FALSE","America/Anchorage","3","99611 99635","1840023615"
"Kachemak","Kachemak","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","59.6745","-151.4364","493","114","polygon","FALSE","TRUE","America/Anchorage","3","99603","1840037714"
"King Cove","King Cove","AK","Alaska","02013","Aleutians East","02013","Aleutians East","55.0858","-162.2979","1014","15","polygon","FALSE","TRUE","America/Nome","3","99612","1840023268"
"Knik River","Knik River","AK","Alaska","02170","Matanuska-Susitna","02170","Matanuska-Susitna","61.4606","-148.9155","753","3","polygon","FALSE","TRUE","America/Anchorage","3","99645","1840075079"
"Lower Kalskag","Lower Kalskag","AK","Alaska","02050","Bethel","02050","Bethel","61.5163","-160.3556","309","95","polygon","FALSE","TRUE","America/Anchorage","3","99626","1840023359"
"Shishmaref","Shishmaref","AK","Alaska","02180","Nome","02180","Nome","66.2372","-166.1027","610","105","polygon","FALSE","TRUE","America/Nome","3","99772","1840023498"
"Big Lake","Big Lake","AK","Alaska","02170","Matanuska-Susitna","02170","Matanuska-Susitna","61.5260","-149.9721","3136","10","polygon","FALSE","FALSE","America/Anchorage","3","99652","1840023666"
"Paxson","Paxson","AK","Alaska","02261","Valdez-Cordova","02261","Valdez-Cordova","63.0111","-145.7312","10","0","polygon","FALSE","FALSE","America/Anchorage","3","99737","1840023398"
"Aleneva","Aleneva","AK","Alaska","02150","Kodiak Island","02150","Kodiak Island","58.0590","-152.9091","33","0","polygon","FALSE","FALSE","America/Anchorage","3","99615","1840023649"
"Teller","Teller","AK","Alaska","02180","Nome","02180","Nome","65.2531","-166.3420","234","60","polygon","FALSE","TRUE","America/Nome","3","99778","1840023500"
"Akiachak","Akiachak","AK","Alaska","02050","Bethel","02050","Bethel","60.9209","-161.4020","609","33","polygon","FALSE","FALSE","America/Anchorage","3","99551","1840023339"
"Stevens Village","Stevens Village","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","66.0250","-149.0803","10","0","polygon","FALSE","FALSE","America/Anchorage","3","99774","1840023439"
"Stony River","Stony River","AK","Alaska","02050","Bethel","02050","Bethel","61.7937","-156.5861","36","4","polygon","FALSE","FALSE","America/Anchorage","3","99557","1840023347"
"Galena","Galena","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","64.7381","-156.8635","472","10","polygon","FALSE","TRUE","America/Anchorage","3","99741","1840023447"
"McCarthy","McCarthy","AK","Alaska","02261","Valdez-Cordova","02261","Valdez-Cordova","61.4539","-142.8648","0","0","polygon","FALSE","FALSE","America/Anchorage","3","99566","1840023390"
"Wainwright","Wainwright","AK","Alaska","02185","North Slope","02185","North Slope","70.6380","-159.9713","584","21","polygon","FALSE","TRUE","America/Anchorage","3","99782","1840023476"
"Saxman","Saxman","AK","Alaska","02130","Ketchikan Gateway","02130","Ketchikan Gateway","55.3232","-131.5891","384","155","polygon","FALSE","TRUE","America/Sitka","3","99901","1840023271"
"Sleetmute","Sleetmute","AK","Alaska","02050","Bethel","02050","Bethel","61.6516","-157.1251","85","0","polygon","FALSE","FALSE","America/Anchorage","3","99668","1840023346"
"Four Mile Road","Four Mile Road","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","64.6046","-149.1223","0","0","polygon","FALSE","TRUE","America/Anchorage","3","99760","1840075076"
"Nikolski","Nikolski","AK","Alaska","02016","Aleutians West","02016","Aleutians West","53.0133","-168.7536","25","0","polygon","FALSE","FALSE","America/Nome","3","99638","1840023259"
"Gustavus","Gustavus","AK","Alaska","02105","Hoonah-Angoon","02105","Hoonah-Angoon","58.4275","-135.7492","440","4","polygon","FALSE","TRUE","America/Juneau","3","99826","1840023313"
"Goldstream","Goldstream","AK","Alaska","02090","Fairbanks North Star","02090","Fairbanks North Star","64.9339","-148.0083","3987","17","polygon","FALSE","TRUE","America/Anchorage","3","99709 99708 99725","1840075196"
"Kivalina","Kivalina","AK","Alaska","02188","Northwest Arctic","02188","Northwest Arctic","67.7330","-164.5212","382","90","polygon","FALSE","TRUE","America/Nome","3","99750","1840023492"
"Fox River","Fox River","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","59.8722","-150.9984","540","1","polygon","FALSE","FALSE","America/Anchorage","3","99603","1840023671"
"Whale Pass","Whale Pass","AK","Alaska","02198","Prince of Wales-Hyder","02198","Prince of Wales-Hyder","56.1053","-133.1244","13","0","polygon","FALSE","TRUE","America/Sitka","3","99921","1840023644"
"Perryville","Perryville","AK","Alaska","02164","Lake and Peninsula","02164","Lake and Peninsula","55.9315","-159.1559","98","3","polygon","FALSE","FALSE","America/Anchorage","3","99648","1840023290"
"Newhalen","Newhalen","AK","Alaska","02164","Lake and Peninsula","02164","Lake and Peninsula","59.7270","-154.8970","190","12","polygon","FALSE","TRUE","America/Anchorage","3","99640 99606","1840023295"
"Kaktovik","Kaktovik","AK","Alaska","02185","North Slope","02185","North Slope","70.1231","-143.6257","250","124","polygon","FALSE","TRUE","America/Anchorage","3","99747","1840023482"
"College","College","AK","Alaska","02090","Fairbanks North Star","02090","Fairbanks North Star","64.8694","-147.8217","14362","296","polygon","FALSE","FALSE","America/Anchorage","3","99709 99775","1840023462"
"Koyukuk","Koyukuk","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","64.9008","-157.6946","94","6","polygon","FALSE","TRUE","America/Anchorage","3","99754","1840023453"
"Old Harbor","Old Harbor","AK","Alaska","02150","Kodiak Island","02150","Kodiak Island","57.2169","-153.3252","222","5","polygon","FALSE","TRUE","America/Anchorage","3","99643","1840023303"
"Juneau","Juneau","AK","Alaska","02110","Juneau","02110","Juneau","58.4546","-134.1739","25180.0","4","polygon","FALSE","TRUE","America/Juneau","2","99824 99801 99802 99803 99811 99812 99821 99850","1840023306"
"Nunam Iqua","Nunam Iqua","AK","Alaska","02158","Kusilvak","02158","Kusilvak","62.5110","-164.8998","204","6","polygon","FALSE","TRUE","America/Nome","3","99666","1840023328"
"Halibut Cove","Halibut Cove","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","59.5744","-151.2296","17","0","polygon","FALSE","FALSE","America/Anchorage","3","99603","1840023645"
"Fritz Creek","Fritz Creek","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","59.7470","-151.2884","2036","14","polygon","FALSE","FALSE","America/Anchorage","3","99603","1840023672"
"Skwentna","Skwentna","AK","Alaska","02170","Matanuska-Susitna","02170","Matanuska-Susitna","61.9314","-151.2095","57","0","polygon","FALSE","FALSE","America/Anchorage","3","99667","1840023373"
"Unalaska","Unalaska","AK","Alaska","02016","Aleutians West","02016","Aleutians West","53.8984","-166.5680","4524","16","polygon","FALSE","TRUE","America/Nome","3","99692 99685","1840023260"
"Port Alsworth","Port Alsworth","AK","Alaska","02164","Lake and Peninsula","02164","Lake and Peninsula","60.1688","-154.3233","157","2","polygon","FALSE","FALSE","America/Anchorage","3","99653","1840023291"
"Anvik","Anvik","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","62.6541","-160.2140","83","3","polygon","FALSE","TRUE","America/Anchorage","3","99558","1840023444"
"Hope","Hope","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.8924","-149.6351","11","0","polygon","FALSE","FALSE","America/Anchorage","3","99605","1840023405"
"Anchor Point","Anchor Point","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","59.7703","-151.7052","2057","8","polygon","FALSE","FALSE","America/Anchorage","3","99556","1840023410"
"Silver Springs","Silver Springs","AK","Alaska","02261","Valdez-Cordova","02261","Valdez-Cordova","62.0193","-145.3584","155","23","polygon","FALSE","TRUE","America/Anchorage","3","99573","1840075105"
"Whitestone Logging Camp","Whitestone Logging Camp","AK","Alaska","02105","Hoonah-Angoon","02105","Hoonah-Angoon","58.0652","-135.4200","0","0","polygon","FALSE","FALSE","America/Juneau","3","99829 99825","1840023688"
"Kokhanok","Kokhanok","AK","Alaska","02164","Lake and Peninsula","02164","Lake and Peninsula","59.4157","-154.7454","149","2","polygon","FALSE","FALSE","America/Anchorage","3","99606","1840023555"
"Kasilof","Kasilof","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.3310","-151.2293","483","17","polygon","FALSE","FALSE","America/Anchorage","3","99610","1840023407"
"Akutan","Akutan","AK","Alaska","02013","Aleutians East","02013","Aleutians East","54.1594","-165.7328","1042","6","polygon","FALSE","TRUE","America/Nome","3","99553","1840023265"
"Lowell Point","Lowell Point","AK","Alaska","02122","Kenai Peninsula","02122","Kenai Peninsula","60.0629","-149.4898","205","6","polygon","FALSE","FALSE","America/Anchorage","3","99664","1840023656"
"Badger","Badger","AK","Alaska","02090","Fairbanks North Star","02090","Fairbanks North Star","64.8006","-147.3877","19039","112","polygon","FALSE","FALSE","America/Anchorage","3","99705 99711","1840023690"
"Ouzinkie","Ouzinkie","AK","Alaska","02150","Kodiak Island","02150","Kodiak Island","57.9222","-152.4674","159","11","polygon","FALSE","TRUE","America/Anchorage","3","99644","1840023304"
"Bettles","Bettles","AK","Alaska","02290","Yukon-Koyukuk","02290","Yukon-Koyukuk","66.9084","-151.5369","13","3","polygon","FALSE","TRUE","America/Anchorage","3","99726","1840023445"
"Scammon Bay","Scammon Bay","AK","Alaska","02158","Kusilvak","02158","Kusilvak","61.8420","-165.5833","530","437","polygon","FALSE","TRUE","America/Nome","3","99662","1840023332"
"Mentasta Lake","Mentasta Lake","AK","Alaska","02261","Valdez-Cordova","02261","Valdez-Cordova","62.9867","-143.5191","198","0","polygon","FALSE","FALSE","America/Anchorage","3","99780 99586","1840023391"
"Fishhook","Fishhook","AK","Alaska","02170","Matanuska-Susitna","02170","Matanuska-Susitna","61.7110","-149.2657","6040","32","polygon","FALSE","TRUE","America/Anchorage","3","99645 99654","1840037578"
"Pitkas Point","Pitkas Point","AK","Alaska","02158","Kusilvak","02158","Kusilvak","62.0374","-163.2681","125","30","polygon","FALSE","FALSE","America/Nome","3","99658","1840023320"
